,Time,Demand,Temperature,Date,Holiday
15859,2012-11-25T22:30:00Z,5134.945706,16.3,2012-11-26,False
15860,2012-11-25T23:00:00Z,5120.600442,16.6,2012-11-26,False
15861,2012-11-25T23:30:00Z,5091.814088,17.0,2012-11-26,False
15862,2012-11-26T00:00:00Z,5109.32191,17.1,2012-11-26,False
15863,2012-11-26T00:30:00Z,5153.997874,18.7,2012-11-26,False
15864,2012-11-26T01:00:00Z,5184.688938,17.8,2012-11-26,False
15865,2012-11-26T01:30:00Z,5180.18159,18.5,2012-11-26,False
15866,2012-11-26T02:00:00Z,5195.7869,19.0,2012-11-26,False
15867,2012-11-26T02:30:00Z,5241.671476,19.8,2012-11-26,False
15868,2012-11-26T03:00:00Z,5283.171864,20.7,2012-11-26,False
15869,2012-11-26T03:30:00Z,5318.722142,20.4,2012-11-26,False
15870,2012-11-26T04:00:00Z,5308.18276,20.5,2012-11-26,False
15871,2012-11-26T04:30:00Z,5332.005642,21.1,2012-11-26,False
15872,2012-11-26T05:00:00Z,5346.395128,20.2,2012-11-26,False
15873,2012-11-26T05:30:00Z,5339.2406,20.6,2012-11-26,False
15874,2012-11-26T06:00:00Z,5316.27218,21.0,2012-11-26,False
15875,2012-11-26T06:30:00Z,5241.43496,20.6,2012-11-26,False
15876,2012-11-26T07:00:00Z,5115.283068,19.8,2012-11-26,False
15877,2012-11-26T07:30:00Z,4983.819696,20.1,2012-11-26,False
15878,2012-11-26T08:00:00Z,4844.299902,19.6,2012-11-26,False
15879,2012-11-26T08:30:00Z,4771.937426,19.4,2012-11-26,False
15880,2012-11-26T09:00:00Z,4725.833688,19.4,2012-11-26,False
15881,2012-11-26T09:30:00Z,4785.0911,19.0,2012-11-26,False
15882,2012-11-26T10:00:00Z,4696.07243,18.5,2012-11-26,False
15883,2012-11-26T10:30:00Z,4530.315578,18.7,2012-11-26,False
15884,2012-11-26T11:00:00Z,4304.712818,18.8,2012-11-26,False
15885,2012-11-26T11:30:00Z,4109.312364,18.3,2012-11-26,False
15886,2012-11-26T12:00:00Z,4034.364378,17.8,2012-11-26,False
15887,2012-11-26T12:30:00Z,4003.597226,17.6,2012-11-26,False
15888,2012-11-26T13:00:00Z,4202.285844,17.5,2012-11-27,False
15889,2012-11-26T13:30:00Z,4180.341714,17.9,2012-11-27,False
15890,2012-11-26T14:00:00Z,3940.884296,17.0,2012-11-27,False
15891,2012-11-26T14:30:00Z,3797.439346,15.8,2012-11-27,False
15892,2012-11-26T15:00:00Z,3886.48744,15.3,2012-11-27,False
15893,2012-11-26T15:30:00Z,3796.879804,15.3,2012-11-27,False
15894,2012-11-26T16:00:00Z,3658.294246,16.0,2012-11-27,False
15895,2012-11-26T16:30:00Z,3564.364396,15.9,2012-11-27,False
15896,2012-11-26T17:00:00Z,3540.107646,15.9,2012-11-27,False
15897,2012-11-26T17:30:00Z,3552.247196,16.0,2012-11-27,False
15898,2012-11-26T18:00:00Z,3673.355028,16.0,2012-11-27,False
15899,2012-11-26T18:30:00Z,3835.514278,16.7,2012-11-27,False
15900,2012-11-26T19:00:00Z,4115.837332,16.6,2012-11-27,False
15901,2012-11-26T19:30:00Z,4451.40433,16.6,2012-11-27,False
15902,2012-11-26T20:00:00Z,4898.485756,16.8,2012-11-27,False
15903,2012-11-26T20:30:00Z,5221.361524,17.0,2012-11-27,False
15904,2012-11-26T21:00:00Z,5178.956048,17.0,2012-11-27,False
15905,2012-11-26T21:30:00Z,5247.949102,17.2,2012-11-27,False
15906,2012-11-26T22:00:00Z,5336.980322,16.9,2012-11-27,False
15907,2012-11-26T22:30:00Z,5378.849606,17.3,2012-11-27,False
15908,2012-11-26T23:00:00Z,5388.998494,17.0,2012-11-27,False
15909,2012-11-26T23:30:00Z,5397.225374,17.7,2012-11-27,False
15910,2012-11-27T00:00:00Z,5413.413284,18.0,2012-11-27,False
15911,2012-11-27T00:30:00Z,5429.149542,18.3,2012-11-27,False
15912,2012-11-27T01:00:00Z,5421.491214,18.3,2012-11-27,False
15913,2012-11-27T01:30:00Z,5385.838324,18.6,2012-11-27,False
15914,2012-11-27T02:00:00Z,5404.00893,19.6,2012-11-27,False
15915,2012-11-27T02:30:00Z,5417.153188,20.0,2012-11-27,False
15916,2012-11-27T03:00:00Z,5403.362084,20.1,2012-11-27,False
15917,2012-11-27T03:30:00Z,5405.495766,21.2,2012-11-27,False
15918,2012-11-27T04:00:00Z,5384.266206,22.6,2012-11-27,False
15919,2012-11-27T04:30:00Z,5393.492372,22.3,2012-11-27,False
15920,2012-11-27T05:00:00Z,5452.228624,20.8,2012-11-27,False
15921,2012-11-27T05:30:00Z,5506.002412,21.8,2012-11-27,False
15922,2012-11-27T06:00:00Z,5492.904804,21.8,2012-11-27,False
15923,2012-11-27T06:30:00Z,5417.82833,21.5,2012-11-27,False
15924,2012-11-27T07:00:00Z,5230.848332,21.3,2012-11-27,False
15925,2012-11-27T07:30:00Z,5106.356536,21.4,2012-11-27,False
15926,2012-11-27T08:00:00Z,4955.125402,20.0,2012-11-27,False
15927,2012-11-27T08:30:00Z,4873.332226,20.0,2012-11-27,False
15928,2012-11-27T09:00:00Z,4842.705728,19.9,2012-11-27,False
15929,2012-11-27T09:30:00Z,4897.02251,20.0,2012-11-27,False
15930,2012-11-27T10:00:00Z,4818.86717,19.7,2012-11-27,False
15931,2012-11-27T10:30:00Z,4655.582762,19.3,2012-11-27,False
15932,2012-11-27T11:00:00Z,4413.508086,19.0,2012-11-27,False
15933,2012-11-27T11:30:00Z,4186.487974,18.2,2012-11-27,False
15934,2012-11-27T12:00:00Z,4070.741324,17.7,2012-11-27,False
15935,2012-11-27T12:30:00Z,4043.929862,17.5,2012-11-27,False
15936,2012-11-27T13:00:00Z,4234.625294,17.2,2012-11-28,False
15937,2012-11-27T13:30:00Z,4183.751614,16.7,2012-11-28,False
15938,2012-11-27T14:00:00Z,3943.685748,16.8,2012-11-28,False
15939,2012-11-27T14:30:00Z,3803.24202,16.6,2012-11-28,False
15940,2012-11-27T15:00:00Z,3876.175138,16.1,2012-11-28,False
15941,2012-11-27T15:30:00Z,3794.458648,16.0,2012-11-28,False
15942,2012-11-27T16:00:00Z,3651.483982,16.1,2012-11-28,False
15943,2012-11-27T16:30:00Z,3558.037806,16.1,2012-11-28,False
15944,2012-11-27T17:00:00Z,3533.306222,15.4,2012-11-28,False
15945,2012-11-27T17:30:00Z,3548.588392,15.4,2012-11-28,False
15946,2012-11-27T18:00:00Z,3648.852948,15.7,2012-11-28,False
15947,2012-11-27T18:30:00Z,3808.35321,16.2,2012-11-28,False
15948,2012-11-27T19:00:00Z,4055.876318,16.5,2012-11-28,False
15949,2012-11-27T19:30:00Z,4370.023324,16.7,2012-11-28,False
15950,2012-11-27T20:00:00Z,4834.361886,16.9,2012-11-28,False
15951,2012-11-27T20:30:00Z,5152.599774,17.1,2012-11-28,False
15952,2012-11-27T21:00:00Z,5121.696534,17.5,2012-11-28,False
15953,2012-11-27T21:30:00Z,5159.162942,18.1,2012-11-28,False
15954,2012-11-27T22:00:00Z,5259.990742,17.9,2012-11-28,False
15955,2012-11-27T22:30:00Z,5283.962236,18.0,2012-11-28,False
15956,2012-11-27T23:00:00Z,5322.251116,18.7,2012-11-28,False
15957,2012-11-27T23:30:00Z,5384.425698,19.7,2012-11-28,False
15958,2012-11-28T00:00:00Z,5462.54795,20.8,2012-11-28,False
15959,2012-11-28T00:30:00Z,5565.725946,22.6,2012-11-28,False
15960,2012-11-28T01:00:00Z,5648.303654,24.2,2012-11-28,False
15961,2012-11-28T01:30:00Z,5748.49592,24.6,2012-11-28,False
15962,2012-11-28T02:00:00Z,5843.407228,26.8,2012-11-28,False
15963,2012-11-28T02:30:00Z,5946.383882,27.1,2012-11-28,False
15964,2012-11-28T03:00:00Z,6032.81983,27.2,2012-11-28,False
15965,2012-11-28T03:30:00Z,6084.717566,26.1,2012-11-28,False
15966,2012-11-28T04:00:00Z,6102.23752,27.6,2012-11-28,False
15967,2012-11-28T04:30:00Z,6165.167434,26.7,2012-11-28,False
15968,2012-11-28T05:00:00Z,6293.82726,27.9,2012-11-28,False
15969,2012-11-28T05:30:00Z,6370.168204,25.5,2012-11-28,False
15970,2012-11-28T06:00:00Z,6382.931414,25.2,2012-11-28,False
15971,2012-11-28T06:30:00Z,6344.61555,25.0,2012-11-28,False
15972,2012-11-28T07:00:00Z,6201.50738,25.1,2012-11-28,False
15973,2012-11-28T07:30:00Z,6085.572594,25.5,2012-11-28,False
15974,2012-11-28T08:00:00Z,5908.205846,25.0,2012-11-28,False
15975,2012-11-28T08:30:00Z,5738.36782,24.5,2012-11-28,False
15976,2012-11-28T09:00:00Z,5593.822334,24.0,2012-11-28,False
15977,2012-11-28T09:30:00Z,5573.98866,24.1,2012-11-28,False
15978,2012-11-28T10:00:00Z,5461.426696,24.2,2012-11-28,False
15979,2012-11-28T10:30:00Z,5226.254906,24.5,2012-11-28,False
15980,2012-11-28T11:00:00Z,4910.986974,23.6,2012-11-28,False
15981,2012-11-28T11:30:00Z,4606.30339,23.7,2012-11-28,False
15982,2012-11-28T12:00:00Z,4411.00596,22.6,2012-11-28,False
15983,2012-11-28T12:30:00Z,4326.912424,22.5,2012-11-28,False
15984,2012-11-28T13:00:00Z,4473.704036,21.9,2012-11-29,False
15985,2012-11-28T13:30:00Z,4390.39038,20.7,2012-11-29,False
15986,2012-11-28T14:00:00Z,4092.733036,20.2,2012-11-29,False
15987,2012-11-28T14:30:00Z,3952.19995,19.8,2012-11-29,False
15988,2012-11-28T15:00:00Z,4036.953436,19.3,2012-11-29,False
15989,2012-11-28T15:30:00Z,3960.640364,19.2,2012-11-29,False
15990,2012-11-28T16:00:00Z,3826.07847,19.1,2012-11-29,False
15991,2012-11-28T16:30:00Z,3715.925302,18.9,2012-11-29,False
15992,2012-11-28T17:00:00Z,3681.610708,18.6,2012-11-29,False
15993,2012-11-28T17:30:00Z,3695.305502,18.7,2012-11-29,False
15994,2012-11-28T18:00:00Z,3825.180206,18.8,2012-11-29,False
15995,2012-11-28T18:30:00Z,3980.007716,18.8,2012-11-29,False
15996,2012-11-28T19:00:00Z,4284.3494,18.9,2012-11-29,False
15997,2012-11-28T19:30:00Z,4627.537374,18.9,2012-11-29,False
15998,2012-11-28T20:00:00Z,5047.148404,19.3,2012-11-29,False
15999,2012-11-28T20:30:00Z,5421.102598,20.6,2012-11-29,False
16000,2012-11-28T21:00:00Z,5561.851946,22.5,2012-11-29,False
16001,2012-11-28T21:30:00Z,5791.077838,23.8,2012-11-29,False
16002,2012-11-28T22:00:00Z,6051.919566,25.8,2012-11-29,False
16003,2012-11-28T22:30:00Z,6240.333024,27.5,2012-11-29,False
16004,2012-11-28T23:00:00Z,6433.065762,28.8,2012-11-29,False
16005,2012-11-28T23:30:00Z,6627.744794,31.4,2012-11-29,False
16006,2012-11-29T00:00:00Z,6835.118418,32.1,2012-11-29,False
16007,2012-11-29T00:30:00Z,7030.10556,34.1,2012-11-29,False
16008,2012-11-29T01:00:00Z,7221.66033,33.6,2012-11-29,False
16009,2012-11-29T01:30:00Z,7377.277508,35.0,2012-11-29,False
16010,2012-11-29T02:00:00Z,7537.211098,36.0,2012-11-29,False
16011,2012-11-29T02:30:00Z,7693.51827,36.7,2012-11-29,False
16012,2012-11-29T03:00:00Z,7835.689324,37.1,2012-11-29,False
16013,2012-11-29T03:30:00Z,7965.159306,37.4,2012-11-29,False
16014,2012-11-29T04:00:00Z,8058.843654,38.5,2012-11-29,False
16015,2012-11-29T04:30:00Z,8186.791236,38.7,2012-11-29,False
16016,2012-11-29T05:00:00Z,8355.02353,38.5,2012-11-29,False
16017,2012-11-29T05:30:00Z,8440.687706,38.2,2012-11-29,False
16018,2012-11-29T06:00:00Z,8443.314312,38.7,2012-11-29,False
16019,2012-11-29T06:30:00Z,8404.172796,38.7,2012-11-29,False
16020,2012-11-29T07:00:00Z,8224.652318,39.2,2012-11-29,False
16021,2012-11-29T07:30:00Z,8035.329498,38.7,2012-11-29,False
16022,2012-11-29T08:00:00Z,7649.936036,37.7,2012-11-29,False
16023,2012-11-29T08:30:00Z,7387.423038,29.7,2012-11-29,False
16024,2012-11-29T09:00:00Z,7165.209952,30.2,2012-11-29,False
16025,2012-11-29T09:30:00Z,7098.09331,29.6,2012-11-29,False
16026,2012-11-29T10:00:00Z,6857.109472,30.4,2012-11-29,False
16027,2012-11-29T10:30:00Z,6558.620758,30.0,2012-11-29,False
16028,2012-11-29T11:00:00Z,6166.005748,30.8,2012-11-29,False
16029,2012-11-29T11:30:00Z,5682.518846,29.1,2012-11-29,False
16030,2012-11-29T12:00:00Z,5350.640092,27.6,2012-11-29,False
16031,2012-11-29T12:30:00Z,5198.434364,26.9,2012-11-29,False
16032,2012-11-29T13:00:00Z,5254.813024,27.0,2012-11-30,False
16033,2012-11-29T13:30:00Z,5039.262138,26.5,2012-11-30,False
16034,2012-11-29T14:00:00Z,4666.94906,24.9,2012-11-30,False
16035,2012-11-29T14:30:00Z,4469.474244,25.6,2012-11-30,False
16036,2012-11-29T15:00:00Z,4542.734714,25.4,2012-11-30,False
16037,2012-11-29T15:30:00Z,4430.94479,26.2,2012-11-30,False
16038,2012-11-29T16:00:00Z,4278.237718,26.1,2012-11-30,False
16039,2012-11-29T16:30:00Z,4212.419228,26.6,2012-11-30,False
16040,2012-11-29T17:00:00Z,4178.644348,26.1,2012-11-30,False
16041,2012-11-29T17:30:00Z,4202.948134,26.3,2012-11-30,False
16042,2012-11-29T18:00:00Z,4324.963906,26.2,2012-11-30,False
16043,2012-11-29T18:30:00Z,4476.861636,26.1,2012-11-30,False
16044,2012-11-29T19:00:00Z,4775.317732,25.0,2012-11-30,False
16045,2012-11-29T19:30:00Z,5139.23782,25.2,2012-11-30,False
16046,2012-11-29T20:00:00Z,5612.867788,25.0,2012-11-30,False
16047,2012-11-29T20:30:00Z,6009.241012,25.3,2012-11-30,False
16048,2012-11-29T21:00:00Z,6150.105674,26.6,2012-11-30,False
16049,2012-11-29T21:30:00Z,6348.125072,27.1,2012-11-30,False
16050,2012-11-29T22:00:00Z,6576.819894,27.3,2012-11-30,False
16051,2012-11-29T22:30:00Z,6647.74537,26.9,2012-11-30,False
16052,2012-11-29T23:00:00Z,6674.419994,25.1,2012-11-30,False
16053,2012-11-29T23:30:00Z,6646.465672,24.6,2012-11-30,False
16054,2012-11-30T00:00:00Z,6623.893652,25.5,2012-11-30,False
16055,2012-11-30T00:30:00Z,6601.597108,24.7,2012-11-30,False
16056,2012-11-30T01:00:00Z,6570.055068,25.4,2012-11-30,False
16057,2012-11-30T01:30:00Z,6523.598388,25.6,2012-11-30,False
16058,2012-11-30T02:00:00Z,6468.924474,24.6,2012-11-30,False
16059,2012-11-30T02:30:00Z,6421.993072,24.6,2012-11-30,False
16060,2012-11-30T03:00:00Z,6419.513766,26.0,2012-11-30,False
16061,2012-11-30T03:30:00Z,6401.883058,25.7,2012-11-30,False
16062,2012-11-30T04:00:00Z,6402.466582,25.8,2012-11-30,False
16063,2012-11-30T04:30:00Z,6369.464618,24.8,2012-11-30,False
16064,2012-11-30T05:00:00Z,6323.747296,24.9,2012-11-30,False
16065,2012-11-30T05:30:00Z,6252.557232,24.9,2012-11-30,False
16066,2012-11-30T06:00:00Z,6135.67171,24.0,2012-11-30,False
16067,2012-11-30T06:30:00Z,6007.265956,24.5,2012-11-30,False
16068,2012-11-30T07:00:00Z,5814.720518,25.4,2012-11-30,False
16069,2012-11-30T07:30:00Z,5672.136294,25.6,2012-11-30,False
16070,2012-11-30T08:00:00Z,5482.371844,26.0,2012-11-30,False
16071,2012-11-30T08:30:00Z,5353.56888,25.6,2012-11-30,False
16072,2012-11-30T09:00:00Z,5278.513812,24.5,2012-11-30,False
16073,2012-11-30T09:30:00Z,5286.849286,23.8,2012-11-30,False
16074,2012-11-30T10:00:00Z,5140.99807,23.3,2012-11-30,False
16075,2012-11-30T10:30:00Z,4951.769032,23.3,2012-11-30,False
16076,2012-11-30T11:00:00Z,4696.835502,22.5,2012-11-30,False
16077,2012-11-30T11:30:00Z,4480.042732,20.4,2012-11-30,False
16078,2012-11-30T12:00:00Z,4371.70288,20.5,2012-11-30,False
16079,2012-11-30T12:30:00Z,4311.405256,19.8,2012-11-30,False
16080,2012-11-30T13:00:00Z,4458.97986,20.0,2012-12-01,False
16081,2012-11-30T13:30:00Z,4338.061394,20.2,2012-12-01,False
16082,2012-11-30T14:00:00Z,3982.11032,20.4,2012-12-01,False
16083,2012-11-30T14:30:00Z,3797.477272,19.2,2012-12-01,False
16084,2012-11-30T15:00:00Z,3834.645372,18.4,2012-12-01,False
16085,2012-11-30T15:30:00Z,3696.065298,17.9,2012-12-01,False
16086,2012-11-30T16:00:00Z,3510.390934,17.8,2012-12-01,False
16087,2012-11-30T16:30:00Z,3397.952456,17.8,2012-12-01,False
16088,2012-11-30T17:00:00Z,3348.141422,18.2,2012-12-01,False
16089,2012-11-30T17:30:00Z,3357.76322,18.5,2012-12-01,False
16090,2012-11-30T18:00:00Z,3418.29359,18.8,2012-12-01,False
16091,2012-11-30T18:30:00Z,3496.652768,18.9,2012-12-01,False
16092,2012-11-30T19:00:00Z,3581.3061,18.9,2012-12-01,False
16093,2012-11-30T19:30:00Z,3680.007536,18.3,2012-12-01,False
16094,2012-11-30T20:00:00Z,3867.04836,17.8,2012-12-01,False
16095,2012-11-30T20:30:00Z,4064.401904,17.9,2012-12-01,False
16096,2012-11-30T21:00:00Z,4133.824224,18.3,2012-12-01,False
16097,2012-11-30T21:30:00Z,4244.383364,18.9,2012-12-01,False
16098,2012-11-30T22:00:00Z,4353.737768,19.5,2012-12-01,False
16099,2012-11-30T22:30:00Z,4414.981282,19.9,2012-12-01,False
16100,2012-11-30T23:00:00Z,4445.011068,20.5,2012-12-01,False
16101,2012-11-30T23:30:00Z,4446.241756,21.2,2012-12-01,False
16102,2012-12-01T00:00:00Z,4452.476706,22.1,2012-12-01,False
16103,2012-12-01T00:30:00Z,4455.155966,22.9,2012-12-01,False
16104,2012-12-01T01:00:00Z,4448.20692,24.3,2012-12-01,False
16105,2012-12-01T01:30:00Z,4453.699806,24.4,2012-12-01,False
16106,2012-12-01T02:00:00Z,4451.340252,25.3,2012-12-01,False
16107,2012-12-01T02:30:00Z,4469.367588,24.9,2012-12-01,False
16108,2012-12-01T03:00:00Z,4479.097846,25.4,2012-12-01,False
16109,2012-12-01T03:30:00Z,4529.992174,26.4,2012-12-01,False
16110,2012-12-01T04:00:00Z,4573.605378,27.1,2012-12-01,False
16111,2012-12-01T04:30:00Z,4608.181484,26.1,2012-12-01,False
16112,2012-12-01T05:00:00Z,4656.413348,25.1,2012-12-01,False
16113,2012-12-01T05:30:00Z,4706.833044,24.2,2012-12-01,False
16114,2012-12-01T06:00:00Z,4689.067944,23.4,2012-12-01,False
16115,2012-12-01T06:30:00Z,4691.324968,21.3,2012-12-01,False
16116,2012-12-01T07:00:00Z,4598.605172,19.1,2012-12-01,False
16117,2012-12-01T07:30:00Z,4483.965888,18.8,2012-12-01,False
16118,2012-12-01T08:00:00Z,4348.001262,19.2,2012-12-01,False
16119,2012-12-01T08:30:00Z,4253.575766,18.7,2012-12-01,False
16120,2012-12-01T09:00:00Z,4191.758176,18.7,2012-12-01,False
16121,2012-12-01T09:30:00Z,4226.205464,18.7,2012-12-01,False
16122,2012-12-01T10:00:00Z,4189.035068,18.7,2012-12-01,False
16123,2012-12-01T10:30:00Z,4114.417408,18.6,2012-12-01,False
16124,2012-12-01T11:00:00Z,3985.870446,18.4,2012-12-01,False
16125,2012-12-01T11:30:00Z,3876.30053,18.6,2012-12-01,False
16126,2012-12-01T12:00:00Z,3842.99017,18.7,2012-12-01,False
16127,2012-12-01T12:30:00Z,3850.151758,18.4,2012-12-01,False
16128,2012-12-01T13:00:00Z,4015.944344,17.4,2012-12-02,False
16129,2012-12-01T13:30:00Z,3959.059394,16.9,2012-12-02,False
16130,2012-12-01T14:00:00Z,3658.351508,16.4,2012-12-02,False
16131,2012-12-01T14:30:00Z,3482.07505,16.0,2012-12-02,False
16132,2012-12-01T15:00:00Z,3592.298374,15.6,2012-12-02,False
16133,2012-12-01T15:30:00Z,3502.59087,15.4,2012-12-02,False
16134,2012-12-01T16:00:00Z,3364.349844,15.3,2012-12-02,False
16135,2012-12-01T16:30:00Z,3248.831336,15.0,2012-12-02,False
16136,2012-12-01T17:00:00Z,3179.656284,14.7,2012-12-02,False
16137,2012-12-01T17:30:00Z,3150.762366,14.4,2012-12-02,False
16138,2012-12-01T18:00:00Z,3158.599196,14.1,2012-12-02,False
16139,2012-12-01T18:30:00Z,3149.270898,13.9,2012-12-02,False
16140,2012-12-01T19:00:00Z,3178.252874,13.7,2012-12-02,False
16141,2012-12-01T19:30:00Z,3234.435852,13.9,2012-12-02,False
16142,2012-12-01T20:00:00Z,3364.97724,13.7,2012-12-02,False
16143,2012-12-01T20:30:00Z,3504.52219,14.0,2012-12-02,False
16144,2012-12-01T21:00:00Z,3548.905212,14.3,2012-12-02,False
16145,2012-12-01T21:30:00Z,3657.929308,15.2,2012-12-02,False
16146,2012-12-01T22:00:00Z,3752.245378,16.3,2012-12-02,False
16147,2012-12-01T22:30:00Z,3820.817864,17.1,2012-12-02,False
16148,2012-12-01T23:00:00Z,3901.563002,17.2,2012-12-02,False
16149,2012-12-01T23:30:00Z,3902.464178,17.8,2012-12-02,False
16150,2012-12-02T00:00:00Z,3894.166854,18.3,2012-12-02,False
16151,2012-12-02T00:30:00Z,3893.010104,17.5,2012-12-02,False
16152,2012-12-02T01:00:00Z,3915.205766,17.8,2012-12-02,False
16153,2012-12-02T01:30:00Z,3921.06876,18.3,2012-12-02,False
16154,2012-12-02T02:00:00Z,3910.876624,19.0,2012-12-02,False
16155,2012-12-02T02:30:00Z,3887.048876,19.6,2012-12-02,False
16156,2012-12-02T03:00:00Z,3863.647876,19.2,2012-12-02,False
16157,2012-12-02T03:30:00Z,3841.123112,19.7,2012-12-02,False
16158,2012-12-02T04:00:00Z,3854.736928,18.8,2012-12-02,False
16159,2012-12-02T04:30:00Z,3900.879254,19.0,2012-12-02,False
16160,2012-12-02T05:00:00Z,3957.946688,19.4,2012-12-02,False
16161,2012-12-02T05:30:00Z,4055.636574,20.1,2012-12-02,False
16162,2012-12-02T06:00:00Z,4104.182624,19.4,2012-12-02,False
16163,2012-12-02T06:30:00Z,4174.580156,19.1,2012-12-02,False
16164,2012-12-02T07:00:00Z,4213.529008,19.2,2012-12-02,False
16165,2012-12-02T07:30:00Z,4208.068084,18.3,2012-12-02,False
16166,2012-12-02T08:00:00Z,4163.376936,17.8,2012-12-02,False
16167,2012-12-02T08:30:00Z,4138.172758,17.5,2012-12-02,False
16168,2012-12-02T09:00:00Z,4144.822994,17.3,2012-12-02,False
16169,2012-12-02T09:30:00Z,4238.747846,16.8,2012-12-02,False
16170,2012-12-02T10:00:00Z,4244.994936,16.4,2012-12-02,False
16171,2012-12-02T10:30:00Z,4131.390444,16.7,2012-12-02,False
16172,2012-12-02T11:00:00Z,3970.189046,16.6,2012-12-02,False
16173,2012-12-02T11:30:00Z,3792.394416,16.5,2012-12-02,False
16174,2012-12-02T12:00:00Z,3710.583622,16.3,2012-12-02,False
16175,2012-12-02T12:30:00Z,3711.05343,16.1,2012-12-02,False
16176,2012-12-02T13:00:00Z,3904.868956,15.8,2012-12-03,False
16177,2012-12-02T13:30:00Z,3885.569158,15.6,2012-12-03,False
16178,2012-12-02T14:00:00Z,3659.766518,15.7,2012-12-03,False
16179,2012-12-02T14:30:00Z,3480.08221,15.4,2012-12-03,False
16180,2012-12-02T15:00:00Z,3545.295952,15.3,2012-12-03,False
16181,2012-12-02T15:30:00Z,3483.79391,15.0,2012-12-03,False
16182,2012-12-02T16:00:00Z,3376.523562,14.9,2012-12-03,False
16183,2012-12-02T16:30:00Z,3276.718724,14.7,2012-12-03,False
16184,2012-12-02T17:00:00Z,3258.389588,14.8,2012-12-03,False
16185,2012-12-02T17:30:00Z,3272.999156,14.6,2012-12-03,False
16186,2012-12-02T18:00:00Z,3382.363538,14.7,2012-12-03,False
16187,2012-12-02T18:30:00Z,3550.684948,14.4,2012-12-03,False
16188,2012-12-02T19:00:00Z,3845.632866,14.4,2012-12-03,False
16189,2012-12-02T19:30:00Z,4181.478928,14.4,2012-12-03,False
16190,2012-12-02T20:00:00Z,4595.217398,14.4,2012-12-03,False
16191,2012-12-02T20:30:00Z,4912.836286,15.0,2012-12-03,False
16192,2012-12-02T21:00:00Z,4852.704346,15.6,2012-12-03,False
16193,2012-12-02T21:30:00Z,4869.256902,16.1,2012-12-03,False
16194,2012-12-02T22:00:00Z,4925.61082,16.1,2012-12-03,False
16195,2012-12-02T22:30:00Z,4927.89161,16.5,2012-12-03,False
16196,2012-12-02T23:00:00Z,4945.711878,18.2,2012-12-03,False
16197,2012-12-02T23:30:00Z,4963.063124,17.3,2012-12-03,False
16198,2012-12-03T00:00:00Z,4972.810928,17.0,2012-12-03,False
16199,2012-12-03T00:30:00Z,4989.51377,17.5,2012-12-03,False
16200,2012-12-03T01:00:00Z,4983.785636,17.9,2012-12-03,False
16201,2012-12-03T01:30:00Z,4969.213614,19.0,2012-12-03,False
16202,2012-12-03T02:00:00Z,4967.400976,18.7,2012-12-03,False
16203,2012-12-03T02:30:00Z,4992.615626,19.3,2012-12-03,False
16204,2012-12-03T03:00:00Z,5018.370688,19.9,2012-12-03,False
16205,2012-12-03T03:30:00Z,5025.260822,20.4,2012-12-03,False
16206,2012-12-03T04:00:00Z,5020.200134,20.6,2012-12-03,False
16207,2012-12-03T04:30:00Z,4990.167312,20.6,2012-12-03,False
16208,2012-12-03T05:00:00Z,5017.398726,21.0,2012-12-03,False
16209,2012-12-03T05:30:00Z,5041.746312,20.7,2012-12-03,False
16210,2012-12-03T06:00:00Z,5054.350748,21.0,2012-12-03,False
16211,2012-12-03T06:30:00Z,5047.521644,20.6,2012-12-03,False
16212,2012-12-03T07:00:00Z,4935.98012,20.9,2012-12-03,False
16213,2012-12-03T07:30:00Z,4846.716088,20.7,2012-12-03,False
16214,2012-12-03T08:00:00Z,4724.463828,19.9,2012-12-03,False
16215,2012-12-03T08:30:00Z,4637.056852,19.8,2012-12-03,False
16216,2012-12-03T09:00:00Z,4590.042792,19.7,2012-12-03,False
16217,2012-12-03T09:30:00Z,4627.900992,19.6,2012-12-03,False
16218,2012-12-03T10:00:00Z,4565.074638,19.4,2012-12-03,False
16219,2012-12-03T10:30:00Z,4405.091768,19.3,2012-12-03,False
16220,2012-12-03T11:00:00Z,4197.84433,15.6,2012-12-03,False
16221,2012-12-03T11:30:00Z,3958.899572,14.9,2012-12-03,False
16222,2012-12-03T12:00:00Z,3871.831122,14.7,2012-12-03,False
16223,2012-12-03T12:30:00Z,3855.476616,14.4,2012-12-03,False
16224,2012-12-03T13:00:00Z,4049.98792,14.2,2012-12-04,False
16225,2012-12-03T13:30:00Z,4017.303034,13.9,2012-12-04,False
16226,2012-12-03T14:00:00Z,3756.701244,13.8,2012-12-04,False
16227,2012-12-03T14:30:00Z,3600.437998,13.4,2012-12-04,False
16228,2012-12-03T15:00:00Z,3692.266202,13.1,2012-12-04,False
16229,2012-12-03T15:30:00Z,3608.664154,12.8,2012-12-04,False
16230,2012-12-03T16:00:00Z,3462.443658,13.0,2012-12-04,False
16231,2012-12-03T16:30:00Z,3349.204148,12.9,2012-12-04,False
16232,2012-12-03T17:00:00Z,3292.25445,12.9,2012-12-04,False
16233,2012-12-03T17:30:00Z,3305.645446,12.7,2012-12-04,False
16234,2012-12-03T18:00:00Z,3443.647472,12.6,2012-12-04,False
16235,2012-12-03T18:30:00Z,3616.001996,12.5,2012-12-04,False
